"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance"
"204540_at",1.04990519966237,-0.10496606660129,6.61312816909079,5.64738998353507e-10,3.33374052418246e-09,11.9042794002401,"Up"
"202016_at",1.02626407416668,-0.0640360954380753,6.61178999399451,5.68742542247989e-10,3.35628693981747e-09,11.8973520179592,"Up"
"206432_at",-1.30934197876026,0.100123808938568,-6.60929887488167,5.7627006103632e-10,3.39814124106566e-09,11.8844582409661,"Down"
"229030_at",-1.1962186796849,0.139949626258958,-6.60568943538286,5.8735126534322e-10,3.45900801730294e-09,11.8657809907264,"Down"
"228575_at",1.30117471287929,-0.116814011390533,6.59002147455528,6.37936130420938e-10,3.73718610637145e-09,11.784772722907,"Up"
"1556055_at",-1.06492106151158,0.0960295143259369,-6.58883302959619,6.41943627854954e-10,3.75824690576824e-09,11.7786325074295,"Down"
"213358_at",1.00851374366543,-0.104071121955128,6.583097765543,6.61634466230745e-10,3.86855570967447e-09,11.7490094854471,"Up"
"1555779_a_at",1.12570320317389,-0.0495128304221318,6.58216344313176,6.64898128513893e-10,3.88639140223403e-09,11.7441850253824,"Up"
"227458_at",-1.25092791178643,0.16174109752675,-6.58069842272686,6.70047508690307e-10,3.91565279367706e-09,11.7366210348198,"Down"
"208539_x_at",1.40915946512395,-0.159448190112015,6.58019959712672,6.71809771419533e-10,3.92427342439775e-09,11.7340457842932,"Up"
"204256_at",1.10306565491024,-0.0464428369711949,6.57955616756421,6.74089637069251e-10,3.93590889649309e-09,11.7307241601047,"Up"
"205016_at",1.07745096633819,0.0114683163738083,6.5787873529875,6.76823773087785e-10,3.95102923271136e-09,11.7267554918902,"Up"
"214235_at",-1.57325340916347,0.00177416272209895,-6.57779710537964,6.80361489801233e-10,3.969985534139e-09,11.7216441583863,"Down"
"219855_at",1.05763101945664,-0.110809815054734,6.55848073319798,7.5312861215558e-10,4.37730486548383e-09,11.6220263754611,"Up"
"204508_s_at",1.35932589275592,-0.0621683141985947,6.55772145209709,7.56140282480288e-10,4.39294123308997e-09,11.6181140217183,"Up"
"238116_at",-1.7868319911487,0.121791475507931,-6.55555470897539,7.64799977850814e-10,4.44042038748999e-09,11.6069508384894,"Down"
"211643_x_at",1.81326480481557,0.00166730832170448,6.55499196657623,7.67064986535422e-10,4.45309812474243e-09,11.6040518997893,"Up"
"234884_x_at",1.62169889414879,0.0124524601732824,6.54997366585449,7.87557680909744e-10,4.56721639836023e-09,11.5782066201927,"Up"
"214973_x_at",1.86349301680196,-0.0272541459936308,6.54000162491398,8.29892320167423e-10,4.79796580365378e-09,11.5268819088846,"Up"
"220393_at",1.55743277976985,-0.108668790628534,6.53230113550829,8.64109414843495e-10,4.98629891889901e-09,11.4872789746681,"Up"
"214916_x_at",1.597012366817,-0.0145693259901792,6.52190946919464,9.12495469668462e-10,5.25275740199233e-09,11.4338776750827,"Up"
"217294_s_at",1.42039701146891,-0.0910050715261752,6.52067555709191,9.18415124167905e-10,5.28460817868661e-09,11.4275399945606,"Up"
"221031_s_at",-1.20783971483336,0.0559722220884287,-6.5205559315252,9.18991030385386e-10,5.28736552523635e-09,11.4269256041608,"Down"
"211668_s_at",1.32548350519035,0.000251370766066731,6.52035809085722,9.19944263185201e-10,5.29229299133532e-09,11.4259095193666,"Up"
"223253_at",-1.04351746333036,0.122023339177802,-6.52015944407736,9.20902359324074e-10,5.29724739569109e-09,11.4248893121761,"Down"
"206382_s_at",-1.0381403701572,0.0248114868268409,-6.49468119483191,1.05228890751335e-09,6.01944925908058e-09,11.294185772247,"Down"
"208153_s_at",1.20594542934012,-0.110620970684336,6.47646161480446,1.15739249993809e-09,6.58690901781151e-09,11.2008991212266,"Up"
"219263_at",-1.47880218911423,0.0817400034327745,-6.45558051974736,1.29059417678854e-09,7.31149483120025e-09,11.0941706126943,"Down"
"229797_at",-1.16307359118603,-0.0317543363902244,-6.45075801337263,1.32343958858924e-09,7.48671076110884e-09,11.0695498307857,"Down"
"1555728_a_at",-1.08672898395244,0.155754909987015,-6.45056678652819,1.32475882416804e-09,7.49262322451511e-09,11.0685737619425,"Down"
"241418_at",1.86367179761595,-0.204678981563281,6.44877674023254,1.33717091391419e-09,7.55813291825271e-09,11.0594377360388,"Up"
"1563357_at",-1.04212883798122,0.0724076859543475,-6.44146130724742,1.38909613835539e-09,7.84190308359121e-09,11.0221165161517,"Down"
"206376_at",1.05788599303043,-0.119488396949211,6.43230898808729,1.45686049129321e-09,8.20327985184928e-09,10.975458561486,"Up"
"215485_s_at",-1.15880330988991,0.0941034409427186,-6.42856269226712,1.485527200181e-09,8.35437149453778e-09,10.956371265851,"Down"
"231315_at",-1.45278068903667,0.24515808717131,-6.42022587162777,1.55132722479811e-09,8.69847359407616e-09,10.9139185003682,"Down"
"1559607_s_at",1.42318399936216,-0.118730410243672,6.41658011660669,1.58099548123997e-09,8.85302416394874e-09,10.8953636374739,"Up"
"212009_s_at",1.12933590559735,-0.0939059799764957,6.41411132401908,1.60140216446173e-09,8.96178744543963e-09,10.8828023362291,"Up"
"232082_x_at",1.81425123833886,-0.218581523230934,6.40540090711055,1.67549260839132e-09,9.35248171146455e-09,10.8385059005709,"Up"
"230720_at",-1.20880529654865,-0.0225811529167899,-6.39478270680463,1.77038271718373e-09,9.84496288263022e-09,10.7845549478265,"Down"
"242002_at",1.10075745969563,-0.138558608301118,6.39259731147725,1.79055871803675e-09,9.95108740685702e-09,10.7734574571676,"Up"
"205402_x_at",1.04282473659074,-0.079290510531928,6.37989499477385,1.91238580091773e-09,1.05872512824197e-08,10.7089986533649,"Up"
"206276_at",1.56017515947678,-0.1510257854488,6.3786788863751,1.92446837810746e-09,1.06476734034634e-08,10.7028313570381,"Up"
"216365_x_at",1.34657364672949,-0.0311215819351167,6.37809177960169,1.93032838765586e-09,1.06757742863731e-08,10.6998541865455,"Up"
"202234_s_at",1.12574358640556,-0.109771630336497,6.36958918455794,2.01718784384631e-09,1.11437552149436e-08,10.6567562097007,"Up"
"213915_at",-1.1289237466356,0.126522392423611,-6.3558425099219,2.16581628251377e-09,1.19130789986358e-08,10.5871483454961,"Down"
"223435_s_at",-1.04823013409425,0.0304462099933432,-6.34585381574817,2.28051834498233e-09,1.24937214941793e-08,10.5366248723584,"Down"
"229542_at",-2.04274600264117,0.184942217485947,-6.32578127607339,2.52937184023072e-09,1.37783606022332e-08,10.4352382047883,"Down"
"219768_at",1.14718285128622,-0.093039797780572,6.32473052619169,2.54310961205503e-09,1.38504351069936e-08,10.4299360730631,"Up"
"214603_at",1.33322629958421,-0.177090285564144,6.31995875326649,2.60642566520477e-09,1.41783228778302e-08,10.405864037609,"Up"
"229947_at",1.72938330599896,-0.0150623228524819,6.29831776648264,2.91358022010404e-09,1.57582350909278e-08,10.2968273354495,"Up"
"205479_s_at",1.13026124907761,0.0173817351269313,6.28703337274982,3.0875832396518e-09,1.66614304804542e-08,10.2400596712333,"Up"
"205049_s_at",1.17688310011176,-0.0302291662759287,6.28513004713246,3.11792219583972e-09,1.68102155662692e-08,10.2304906978577,"Up"
"213796_at",1.97163322082499,-0.219884339552186,6.2801522298867,3.198660591563e-09,1.72183487096295e-08,10.2054728603752,"Up"
"201468_s_at",1.31386299070504,-0.0596100014326101,6.27468868070305,3.28964371848191e-09,1.76854739732545e-08,10.1780273843906,"Up"
"1559258_a_at",1.41033135902334,-0.111964265007191,6.26308103496055,3.49146794543149e-09,1.87042925648116e-08,10.1197650549116,"Up"
"209823_x_at",-1.1822399599369,0.196098570431973,-6.25834643095191,3.57723991673721e-09,1.9139406247931e-08,10.0960191163401,"Down"
"219667_s_at",-1.0178759521859,0.166602502405367,-6.2495147715767,3.74280316363452e-09,1.99627122204387e-08,10.0517534885866,"Down"
"228335_at",-1.21064737405744,0.0407658658398669,-6.24580677925914,3.81453884883179e-09,2.03175754076842e-08,10.033179611985,"Down"
"217480_x_at",1.4338154611038,0.00158747946548324,6.24460759443884,3.83802638606646e-09,2.04347154209936e-08,10.0271741320056,"Up"
"243802_at",-1.38518218769442,0.0649641189149408,-6.22735827696989,4.192021531693e-09,2.22544690984867e-08,9.94086660420612,"Down"
"214470_at",-1.01346412960447,0.165266841089703,-6.22025323515377,4.34698983936611e-09,2.30190478902995e-08,9.90535798232086,"Down"
"219926_at",1.06290122017992,-0.113619761657175,6.21961036572181,4.36128602576756e-09,2.30902792155361e-08,9.90214633834232,"Up"
"206046_at",1.04296518005748,-0.112354466668639,6.21362267021034,4.49667906355239e-09,2.37564912358418e-08,9.87224263236441,"Up"
"203440_at",1.07617337003126,-0.15348512771273,6.21040886381632,4.57104349347605e-09,2.41247983756754e-08,9.85619941519385,"Up"
"210732_s_at",1.0490746919717,-0.0372738778723291,6.20287420434067,4.75015732645015e-09,2.50104138050738e-08,9.81860625110501,"Up"
"1554679_a_at",1.27035825245996,-0.0826377328957922,6.18447281150306,5.21708163127604e-09,2.73091372130223e-08,9.72691082657766,"Up"
"232151_at",-1.09307070293301,0.148419608487796,-6.16828175819467,5.66500080574285e-09,2.95181472461632e-08,9.64636606427791,"Down"
"212992_at",1.49703946294201,-0.0115454346824458,6.1472894759845,6.3023358926747e-09,3.2661631747108e-08,9.54212778357344,"Up"
"222830_at",1.18959513480146,-0.0391957241142341,6.1399057234937,6.54284061100726e-09,3.38375094000423e-08,9.50551479105203,"Up"
"213479_at",1.41246164377935,-0.139154975234632,6.11361065804879,7.47478707886424e-09,3.83868819406317e-08,9.37534662532934,"Up"
"227702_at",-1.16543770129139,0.0669495753304158,-6.11183840043122,7.54208829698592e-09,3.87086902879663e-08,9.36658573097703,"Down"
"207602_at",1.03671677086333,-0.0985202753432364,6.1115968237124,7.55130808279963e-09,3.874509848227e-08,9.36539165255551,"Up"
"210437_at",1.03068333583781,-0.134544144571335,6.10031662439713,7.9943603203434e-09,4.08955511334932e-08,9.30966749664838,"Up"
"207238_s_at",-1.05610596068753,0.16825495602034,-6.0852310412542,8.6269626780961e-09,4.39630146728404e-08,9.23524356253053,"Down"
"216401_x_at",1.59766560142674,0.0386268673381821,6.06915470267811,9.35519675157599e-09,4.74749751617242e-08,9.15605664563956,"Up"
"206166_s_at",1.55795470559403,-0.164717992723208,6.05243774999498,1.01763956533806e-08,5.13990237735414e-08,9.07385139820594,"Up"
"201820_at",2.37455468103378,-0.27685529873118,6.05015563314519,1.02938519492497e-08,5.19634710853315e-08,9.06264001357713,"Up"
"203305_at",-1.03171338876412,0.170222029350715,-6.03413722269433,1.11565607786515e-08,5.60854138077207e-08,8.9840198848427,"Down"
"203798_s_at",1.23464628329759,-0.134909644896326,6.03039078749119,1.13683501929044e-08,5.70871185522637e-08,8.96565061978741,"Up"
"223233_s_at",-1.03094489043118,0.0895559144634698,-6.03032196208546,1.13722776196548e-08,5.7101596000976e-08,8.96531322600793,"Down"
"212224_at",-1.15550641215833,0.0381259358592209,-6.02898165580421,1.14490262425226e-08,5.74605755287243e-08,8.95874329459516,"Down"
"204260_at",1.35583020702892,-0.242697102459361,6.02865272762179,1.14679388443847e-08,5.75388161513926e-08,8.95713108858348,"Up"
"204035_at",1.50330002076014,-0.248955785312993,6.02721544171961,1.1550939607246e-08,5.79242064593392e-08,8.95008702766462,"Up"
"228708_at",-1.09429615468902,0.203068308708621,-5.98967990825432,1.39398302177523e-08,6.91740984893452e-08,8.76649783346106,"Down"
"203946_s_at",1.08587608004384,-0.102568977930638,5.98622265593743,1.41828084857946e-08,7.03479138130108e-08,8.74962414831139,"Up"
"1562371_s_at",-1.13483380791092,0.0443888501733646,-5.98352298722453,1.43754266472956e-08,7.12516047448903e-08,8.7364522102566,"Down"
"231925_at",-1.01279335447651,0.0891989434344592,-5.98203742776298,1.44825113622216e-08,7.17368462338706e-08,8.72920561122984,"Down"
"226931_at",-1.09382225375585,0.037193785975263,-5.97032896347844,1.53543295424662e-08,7.58148620730011e-08,8.67213085079674,"Down"
"1552487_a_at",1.24372718661575,-0.143903884926611,5.95661542138503,1.64410175210935e-08,8.09247959097756e-08,8.60537121508002,"Up"
"216560_x_at",1.71074588064415,0.0270233774476496,5.9321697108847,1.85681852796916e-08,9.07009318473275e-08,8.48660528086508,"Up"
"211644_x_at",1.66954154844176,0.0283987109211045,5.9232756923744,1.94072037562452e-08,9.45964933023719e-08,8.44347139891626,"Up"
"201149_s_at",-1.02460769299455,0.0692201814212278,-5.9187115420488,1.9852078589154e-08,9.6695981903073e-08,8.42135222570347,"Down"
"217157_x_at",1.37139388820504,0.013835947703238,5.91796895447772,1.99253990012698e-08,9.70358234964305e-08,8.4177544541861,"Up"
"223434_at",-1.13602808359694,0.135121358297543,-5.916427158766,2.00784789545659e-08,9.77203878263209e-08,8.41028550110285,"Down"
"222904_s_at",-1.02514769207833,0.156384582035174,-5.91469271383979,2.02520643452357e-08,9.85233127930963e-08,8.4018847646821,"Down"
"209969_s_at",1.09468173543392,0.00322161075164365,5.91097400942094,2.06292090475861e-08,1.00302534875657e-07,8.38387857498468,"Up"
"216207_x_at",1.52367632893697,0.0351527764328567,5.90600670061583,2.11437406017427e-08,1.02639973133293e-07,8.35983775356528,"Up"
"216829_at",1.38599925397122,-0.00934858041777614,5.89875562086272,2.19174842398123e-08,1.0620743160611e-07,8.32476691465585,"Up"
"202504_at",1.63933880246623,-0.142589934427638,5.88967681131826,2.29254656904538e-08,1.10856092387509e-07,8.28089455194218,"Up"
"206859_s_at",1.37546634902325,-0.136537748566322,5.88911450962141,2.2989367984529e-08,1.11135605177199e-07,8.27817870104783,"Up"
"228494_at",-1.14433719995983,0.0539363685847715,-5.8840572774741,2.35719923119321e-08,1.13801207916546e-07,8.25376027136398,"Down"
"1553830_s_at",1.12347940525824,-0.158981072327663,5.88272613968956,2.37277374511314e-08,1.14502563560513e-07,8.24733519899471,"Up"
"203851_at",-1.04996365953242,0.0916464034525395,-5.86868013903662,2.54338386781089e-08,1.22336159912519e-07,8.17959502721011,"Down"
"37145_at",-1.20825688661844,0.152664891713305,-5.8612473896645,2.6384704989696e-08,1.26642414652939e-07,8.14379058301192,"Down"
"223832_s_at",1.19899796922005,-0.107815215010396,5.86060819746741,2.64680839613175e-08,1.27031468625793e-07,8.14071286923605,"Up"
"1564494_s_at",1.28852540667368,-0.0689676742642176,5.84939738935557,2.7973140386625e-08,1.33820233672126e-07,8.08676762041659,"Up"
"217227_x_at",1.43979839165004,0.00491043943441815,5.84218068910531,2.89860054712429e-08,1.38326773949568e-07,8.05207654136458,"Up"
"205890_s_at",1.58669697675083,0.0247805430531722,5.84056097193158,2.92182218262099e-08,1.39349814929172e-07,8.04429423640858,"Up"
"205680_at",1.67477726145969,-0.147034633128,5.82955486709561,3.08451214785329e-08,1.46750523567594e-07,7.9914494783394,"Up"
"207325_x_at",1.11427428651514,-0.12926284362652,5.82773187474047,3.11230235745272e-08,1.47969679472807e-07,7.98270272364079,"Up"
"217179_x_at",1.55818767646934,0.0228263066749671,5.82759483863302,3.11440125562577e-08,1.48056593906042e-07,7.98204529249706,"Up"
"243780_at",1.01769371471144,-0.0435874031356838,5.82594542663228,3.13977330483379e-08,1.49146051643603e-07,7.97413301150184,"Up"
"224342_x_at",1.5128747939092,0.00356359197809829,5.81754306582099,3.27219769524153e-08,1.5516687683203e-07,7.93384894346212,"Up"
"221916_at",1.33988908476538,-0.2244258433268,5.8146659996553,3.31878637040545e-08,1.57253353671824e-07,7.92006379361658,"Up"
"203559_s_at",1.18008169759003,-0.0987396975118343,5.80248277072583,3.52337425767655e-08,1.66284408751373e-07,7.86173779402553,"Up"
"204914_s_at",1.10346765032125,-0.156735037349688,5.78221531175933,3.8913945886331e-08,1.82800927170302e-07,7.76488406375751,"Up"
"230193_at",1.59178073377894,-0.0486089521631739,5.776436548449,4.00304943616979e-08,1.87820070301711e-07,7.73730872045302,"Up"
"205825_at",1.44794124073333,-0.22368562510881,5.77009605394429,4.12916704431571e-08,1.93339220816958e-07,7.70707340308386,"Up"
"222484_s_at",1.75796826731352,-0.0662480035628698,5.76007628575717,4.33643869421705e-08,2.02282045564642e-07,7.65933692216311,"Up"
"229012_at",-1.71210138227942,0.126981981364029,-5.75906278925126,4.35796273174167e-08,2.03209239440925e-07,7.65451138601865,"Down"
"215214_at",1.49820728136433,0.0257519981646943,5.75030372783152,4.54839199476119e-08,2.11627378362325e-07,7.6128300354597,"Up"
"1554997_a_at",-1.48569831786247,0.13980349904068,-5.7371076792838,4.85075489644611e-08,2.24761546520559e-07,7.55011241610345,"Down"
"211645_x_at",1.75860189110379,0.0291904990515697,5.73638147140122,4.86795375447217e-08,2.25498069580417e-07,7.54666364630956,"Up"
"229290_at",1.7851907938854,-0.254549222240713,5.73346364429158,4.93766051060966e-08,2.28591522792196e-07,7.53280971514356,"Up"
"202855_s_at",1.01542982207481,-0.00230841413239645,5.72035728792024,5.26300746416427e-08,2.42913163180129e-07,7.47063698138757,"Up"
"227506_at",1.02686937818777,-0.0212878614224195,5.70742366296814,5.60459376653654e-08,2.57743430217331e-07,7.40937465627219,"Up"
"242625_at",-1.03524180490562,0.102446677042036,-5.70385483779717,5.7026062639002e-08,2.61876362740419e-07,7.3924862564474,"Down"
"234792_x_at",1.23670911721088,-0.0545630538887245,5.69815167656139,5.86272619094701e-08,2.68754018500807e-07,7.36551209262111,"Up"
"204885_s_at",-1.55399210268815,0.126254140706073,-5.69410967549194,5.97886250634768e-08,2.73597512164847e-07,7.34640539058216,"Down"
"206164_at",1.36556691191962,-0.133226413325485,5.69292283790231,6.01338849785235e-08,2.75062340935395e-07,7.34079684775972,"Up"
"1562102_at",1.32026406504552,-0.13119639864682,5.67729615220246,6.48657919795702e-08,2.95446282612712e-07,7.26702257900374,"Up"
"209598_at",-1.0612909331624,0.0991843791316979,-5.67678448342495,6.50267335774019e-08,2.96154657088251e-07,7.26460921820954,"Down"
"211868_x_at",1.14786262889436,0.0165387457104701,5.67481421677237,6.56501215847202e-08,2.98869308713121e-07,7.25531750085889,"Up"
"216576_x_at",1.68509125681955,0.0321044889888231,5.67048380609794,6.70408644742601e-08,3.04895962828995e-07,7.23490286390511,"Up"
"204846_at",1.51073169486083,0.046959407856098,5.66978757012899,6.72671380096578e-08,3.05899590008986e-07,7.23162158949343,"Up"
